round,validator,crypto,behavior,latency,sensor,effective
0,C,100,30,22,100,67
0,D,100,19,3,100,61
0,A,60,12,0,100,42
0,B,100,6,5,100,57
0,C,100,36,28,100,70
0,D,100,0,0,100,55
0,A,61,18,2,100,45
0,B,100,0,6,100,55
0,C,100,42,26,100,71
0,D,100,6,0,100,56
0,A,62,24,2,100,47
0,B,100,6,0,100,56
0,C,100,48,26,100,73
0,D,100,12,1,100,58
0,A,63,30,9,100,50
0,B,100,12,2,100,58
0,C,100,54,22,100,74
0,D,100,18,4,100,61
0,A,64,36,2,100,51
0,B,100,18,0,100,60
0,C,100,60,17,100,75
0,D,100,24,3,100,62
0,A,65,42,0,100,53
0,B,100,24,5,100,62
0,C,100,66,22,100,78
0,D,100,30,11,100,65
0,A,66,13,5,90,44
0,B,100,30,0,100,64
0,C,100,72,26,100,80
0,D,100,36,15,100,68
0,A,67,0,13,91,42
0,B,100,36,0,100,65
0,C,100,43,27,100,71
0,D,100,42,15,100,69
0,A,68,6,13,92,44
0,B,100,7,3,100,57
0,C,100,49,29,100,74
0,D,100,13,14,100,61
0,A,69,12,13,93,47
0,B,100,0,0,100,55
0,C,100,55,24,100,75
0,D,100,0,14,100,57
0,A,70,18,7,94,48
0,B,100,6,6,100,57
0,C,85,61,29,100,71
0,D,100,6,16,90,57
0,A,71,0,6,95,43
0,B,100,12,6,100,59
0,C,86,67,26,100,73
0,D,100,0,16,91,56
0,A,72,0,9,96,44
0,B,100,18,5,100,61
0,C,87,73,22,100,75
0,D,100,6,10,92,57
0,A,73,6,12,86,45
0,B,100,24,6,100,63
0,C,88,44,24,100,67
0,D,100,12,12,93,59
0,A,74,12,14,87,48
0,B,100,30,0,100,64
0,C,89,50,16,100,68
0,D,100,0,15,94,56
0,A,75,0,17,88,45
0,B,100,1,7,100,56
0,C,90,56,9,100,69
0,D,100,6,9,95,57
0,A,76,6,11,89,47
0,B,100,7,9,100,58
0,C,91,62,3,100,70
0,D,100,0,14,96,56
0,A,61,12,5,90,42
0,B,100,0,9,100,56
0,C,92,33,8,100,62
0,D,100,0,11,97,56
0,A,62,0,0,91,38
0,B,100,0,6,100,55
0,C,93,39,7,100,64
0,D,100,6,13,98,58
0,A,63,6,0,92,40
0,B,100,6,13,100,58
0,C,94,10,4,100,56
0,D,100,12,17,99,61
0,A,64,12,8,93,44
0,B,100,12,16,100,61
0,C,95,16,5,100,58
0,D,100,18,18,100,63
0,A,65,18,0,94,45
0,B,100,0,16,100,57
0,C,96,22,6,100,60
0,D,100,24,13,100,64
0,A,66,24,2,95,48
0,B,100,0,14,100,57
0,C,97,28,14,100,64
0,D,100,30,10,100,65
0,A,67,30,6,96,51
0,B,100,6,10,100,58
0,C,98,34,6,100,65
0,D,100,36,5,100,66
0,A,68,1,10,97,43
0,B,100,0,9,100,56
0,C,99,5,8,100,57
0,D,100,42,5,100,68
0,A,69,7,9,98,45
0,B,100,6,9,90,56
0,C,100,0,8,100,56
0,D,100,13,1,100,59
0,A,70,13,3,99,47
0,B,100,12,15,91,59
0,C,100,6,5,100,57
0,D,100,19,5,100,61
0,A,71,19,1,100,49
0,B,100,18,16,92,61
0,C,100,12,9,100,59
0,D,100,0,7,100,56
0,A,72,25,0,90,49
0,B,100,24,20,93,64
0,C,100,18,14,100,62
0,D,100,6,0,100,56
0,A,73,0,5,91,43
0,B,100,30,12,94,64
0,C,100,24,12,100,64
0,D,100,12,0,90,57
0,A,74,0,7,92,44
0,B,100,1,14,95,56
0,C,100,30,5,100,64
0,D,100,18,0,91,59
0,A,75,6,6,93,46
0,B,100,7,14,96,58
0,C,100,36,4,100,66
0,D,100,0,3,92,54
0,A,76,12,4,94,48
0,B,100,13,16,97,60
0,C,100,7,11,100,58
0,D,100,6,9,93,57
0,A,77,0,2,95,45
0,B,85,19,13,98,56
0,C,100,13,6,100,59
0,D,100,0,10,94,55
0,A,78,6,7,96,48
0,B,86,25,18,88,57
0,C,100,19,8,100,61
0,D,100,6,7,95,57
0,A,79,12,4,97,50
0,B,87,0,16,89,50
0,C,100,25,7,100,63
0,D,100,12,10,96,59
0,A,80,18,7,98,53
0,B,88,6,13,90,52
0,C,100,31,0,100,64
0,D,100,18,5,97,60
0,A,81,0,4,99,47
0,B,89,12,20,91,55
0,C,100,37,4,100,66
0,D,100,24,5,98,62
0,A,82,0,10,100,49
0,B,90,0,18,92,52
0,C,100,43,1,100,68
0,D,100,0,4,99,55
0,A,83,6,7,90,49
0,B,91,0,20,93,53
0,C,100,49,5,100,70
0,D,100,0,1,100,55
0,A,84,12,9,91,52
0,B,92,6,26,94,56
0,C,100,55,1,90,70
0,D,100,6,6,100,57
0,A,85,18,11,92,54
0,B,93,12,28,95,59
0,C,100,61,1,91,72
0,D,100,12,3,100,59
0,A,86,24,19,93,58
0,B,94,18,31,96,62
0,C,100,32,0,92,63
0,D,100,18,0,100,60
0,A,87,0,9,94,50
0,B,95,0,27,97,56
0,C,100,38,0,93,65
0,D,100,24,3,100,62
0,A,88,6,3,95,51
0,B,96,6,28,98,59
0,C,100,44,3,94,67
0,D,100,30,0,100,64
0,A,89,12,0,96,53
0,B,97,12,32,99,62
0,C,100,50,6,95,70
0,D,100,36,7,100,66
0,A,90,0,3,97,51
0,B,98,18,41,100,65
0,C,100,21,0,96,60
0,D,100,7,11,100,58
0,A,91,0,0,98,51
0,B,99,24,36,100,67
0,C,100,27,3,97,63
0,D,100,0,11,90,55
0,A,92,6,0,99,53
0,B,100,30,29,100,68
0,C,100,33,5,98,65
0,D,100,6,7,91,56
0,A,93,0,0,100,52
0,B,100,36,32,100,70
0,C,100,39,6,99,67
0,D,100,12,12,92,59
0,A,94,6,0,100,54
0,B,100,7,33,100,62
0,C,100,10,5,100,58
0,D,100,18,5,82,58
0,A,95,12,0,100,56
0,B,100,13,30,100,63
0,C,100,16,4,100,60
0,D,100,24,5,83,60
0,A,96,0,5,100,54
0,B,100,19,33,100,65
0,C,100,0,9,100,56
0,D,100,30,10,84,63
0,A,97,6,4,100,56
0,B,100,25,32,100,67
0,C,85,0,9,100,50
0,D,100,36,10,85,65
0,A,98,0,0,100,54
0,B,100,31,34,100,69
0,C,86,6,12,100,53
0,D,100,42,10,86,67
0,A,99,6,0,100,56
0,B,100,37,31,100,70
0,C,87,0,5,100,50
0,D,100,48,6,87,68
0,A,100,0,0,100,55
0,B,100,8,29,100,61
0,C,88,6,3,100,52
0,D,85,54,2,88,63
0,A,85,6,4,100,51
0,B,100,14,20,100,62
0,C,89,12,7,100,55
0,D,86,25,2,89,55
0,A,86,12,1,100,53
0,B,100,20,21,100,64
0,C,90,18,3,100,56
0,D,87,31,5,90,58
0,A,87,18,5,100,55
0,B,100,26,24,100,66
0,C,91,0,5,100,52
0,D,88,37,5,91,60
0,A,88,24,4,100,58
0,B,100,32,32,100,69
0,C,92,0,3,100,52
0,D,89,8,3,92,52
0,A,89,30,1,100,59
0,B,100,38,39,100,72
0,C,93,6,6,100,54
0,D,90,0,1,93,50
0,A,90,36,4,100,62
0,B,100,44,41,100,74
0,C,94,0,0,100,52
0,D,91,6,0,94,52
0,A,91,42,0,100,64
0,B,100,50,34,100,75
0,C,95,6,2,100,55
0,D,92,12,2,95,54
0,A,92,13,1,100,55
0,B,100,56,32,100,76
0,C,96,0,5,100,54
0,D,93,0,0,96,51
0,A,93,19,2,100,58
0,B,100,62,30,100,78
0,C,97,6,7,100,56
0,D,94,6,0,97,53
0,A,94,0,5,100,53
0,B,100,68,27,100,79
0,C,98,12,5,100,58
0,D,95,0,0,98,52
0,A,95,0,6,100,53
0,B,100,74,31,100,81
0,C,99,0,0,100,54
0,D,96,6,4,99,55
0,A,96,6,10,100,56
0,B,100,80,37,100,84
0,C,100,6,0,100,56
0,D,97,12,1,100,57
0,A,97,12,16,100,59
0,B,100,86,40,100,86
0,C,100,12,0,100,58
0,D,98,18,8,100,60
0,A,98,18,17,100,62
0,B,100,92,34,100,87
0,C,100,0,0,100,55
0,D,99,24,9,100,63
0,A,99,0,20,100,57
0,B,100,98,33,100,89
0,C,100,0,0,100,55
0,D,100,30,7,100,65
0,A,100,6,21,100,59
0,B,100,100,29,90,87
0,C,100,6,8,100,58
0,D,100,36,6,100,66
0,A,100,12,19,100,61
0,B,100,100,23,91,87
0,C,100,12,2,100,58
0,D,100,42,5,100,68
0,A,100,18,14,100,62
0,B,100,100,24,92,87
0,C,100,18,0,100,60
0,D,100,48,1,100,69
0,A,100,24,18,100,64
0,B,100,71,19,93,78
0,C,100,24,0,100,62
0,D,100,54,1,100,71
0,A,100,30,12,100,65
0,B,100,42,18,94,69
0,C,100,0,0,100,55
0,D,100,60,1,100,73
0,A,100,36,16,100,68
0,B,100,48,19,95,71
0,C,100,6,3,100,57
0,D,100,66,0,100,74
0,A,100,7,12,100,58
0,B,100,54,19,96,73
0,C,100,12,5,100,59
0,D,85,72,0,100,70
0,A,100,0,13,100,56
0,B,100,60,22,97,75
0,C,100,18,8,100,61
0,D,86,78,0,90,71
0,A,100,0,9,100,56
0,B,100,66,20,98,77
0,C,100,0,8,100,56
0,D,87,84,4,91,74
0,A,100,6,10,100,58
0,B,100,72,20,99,79
0,C,100,6,3,100,57
0,D,88,90,7,92,77
0,A,100,12,17,90,59
0,B,100,43,20,100,70
0,C,100,12,12,100,60
0,D,89,96,2,93,78
0,A,100,18,13,91,61
0,B,100,49,27,100,73
0,C,100,18,14,100,62
0,D,90,100,0,94,80
0,A,100,24,17,92,63
0,B,100,20,31,100,65
0,C,100,24,13,100,64
0,D,91,100,0,95,80
0,A,100,30,21,82,64
0,B,100,26,32,90,66
0,C,100,30,11,100,65
0,D,92,100,5,96,81
0,A,100,1,19,83,55
0,B,100,0,30,91,58
0,C,100,36,7,100,66
0,D,93,100,7,97,82
0,A,100,0,11,84,54
0,B,100,6,28,92,59
0,C,100,42,2,100,67
0,D,94,100,5,98,83
0,A,100,0,4,85,53
0,B,100,12,26,93,61
0,C,100,48,7,100,70
0,D,95,100,5,99,83
0,A,100,6,0,86,54
0,B,100,18,21,94,62
0,C,100,54,10,100,72
0,D,96,71,5,100,75
0,A,100,12,0,87,56
0,B,100,24,22,95,64
0,C,100,25,14,100,64
0,D,81,42,10,100,61
0,A,100,18,1,88,58
0,B,100,30,20,96,66
0,C,100,0,18,100,57
0,D,82,48,4,100,62
0,A,100,24,0,89,60
0,B,100,36,27,97,69
0,C,100,6,22,100,60
0,D,83,54,2,100,64
0,A,100,0,9,90,54
0,B,100,42,22,98,70
0,C,100,12,22,100,61
0,D,84,60,9,100,67
0,A,100,0,8,91,54
0,B,100,13,20,99,61
0,C,100,18,14,100,62
0,D,85,66,4,100,69
0,A,100,0,6,92,54
0,B,100,0,15,100,57
0,C,100,24,7,100,63
0,D,86,72,2,100,71
0,A,100,0,5,93,54
0,B,100,6,15,100,59
0,C,100,30,1,100,64
0,D,87,43,2,100,63
0,A,100,6,2,94,56
0,B,100,0,13,100,56
0,C,100,36,6,90,65
0,D,72,49,7,100,59
0,A,100,0,0,95,54
0,B,100,6,11,100,58
0,C,100,42,14,91,68
0,D,73,55,3,100,61
0,A,100,0,0,96,54
0,B,100,12,16,100,61
0,C,100,48,14,92,70
0,D,74,61,1,100,63
0,A,100,6,4,97,56
0,B,100,18,15,100,62
0,C,100,19,9,93,61
0,D,75,67,1,100,65
0,A,100,12,6,98,59
0,B,100,24,6,100,63
0,C,100,25,6,94,62
0,D,76,73,0,100,67
0,A,100,18,7,99,61
0,B,100,30,0,100,64
0,C,100,31,4,95,64
0,D,77,79,2,100,69
0,A,100,0,7,100,56
0,B,100,36,1,100,65
0,C,100,37,7,96,66
0,D,78,50,4,100,61
0,A,100,6,5,100,57
0,B,100,42,2,100,67
0,C,100,43,5,97,68
0,D,79,21,0,100,52
0,A,100,0,10,100,56
0,B,100,13,8,100,60
0,C,100,49,8,98,70
0,D,80,27,4,100,55
0,A,100,0,9,100,56
0,B,100,0,15,100,57
0,C,100,55,15,99,73
0,D,81,33,1,100,57
0,A,100,6,15,100,59
0,B,100,6,18,100,59
0,C,100,61,8,100,74
0,D,82,39,0,100,59
0,A,100,12,14,100,60
0,B,100,12,9,100,59
0,C,100,32,8,100,65
0,D,83,45,4,100,62
0,A,100,18,10,90,60
0,B,100,18,13,100,62
0,C,100,38,4,100,67
0,D,84,51,10,100,65
0,A,100,24,15,91,63
0,B,100,0,9,100,56
0,C,100,44,7,100,69
0,D,85,57,12,100,67
0,A,100,30,10,92,64
0,B,100,6,8,100,58
0,C,100,50,5,100,70
0,D,86,28,20,100,60
0,A,100,1,12,93,56
0,B,100,12,13,100,60
0,C,100,56,5,100,72
0,D,87,34,22,90,61
0,A,100,7,13,94,58
0,B,100,18,10,100,61
0,C,100,62,5,100,74
0,D,88,40,27,91,64
0,A,100,13,6,95,59
0,B,100,0,13,100,56
0,C,100,68,0,100,75
0,D,89,46,22,92,66
0,A,100,19,0,96,60
0,B,100,0,11,100,56
0,C,100,74,5,100,77
0,D,90,52,15,93,67
0,A,100,25,8,97,63
0,B,85,6,16,100,53
0,C,100,80,4,100,79
0,D,91,58,15,94,70
0,A,100,31,5,98,64
0,B,86,12,24,100,56
0,C,100,51,0,100,70
0,D,92,64,14,95,72
0,A,85,37,5,99,60
0,B,87,18,25,100,58
0,C,100,57,1,100,72
0,D,93,35,12,96,63
0,A,86,8,2,100,52
0,B,88,24,26,100,61
0,C,100,28,0,100,63
0,D,94,41,4,97,65
0,A,87,14,0,100,54
0,B,89,30,29,100,63
0,C,100,34,8,100,66
0,D,95,12,3,98,56
0,A,88,20,7,100,57
0,B,90,1,26,100,55
0,C,100,5,13,100,58
0,D,96,18,7,99,59
0,A,89,26,0,100,58
0,B,91,7,26,100,57
0,C,100,11,9,100,59
0,D,97,24,6,100,61
0,A,90,32,7,100,61
0,B,92,0,34,100,56
0,C,100,17,9,100,61
0,D,98,30,0,100,63
0,A,91,38,5,100,63
0,B,93,6,29,100,58
0,C,100,23,8,90,61
0,D,99,36,6,100,66
0,A,92,44,3,100,65
0,B,94,12,30,100,60
0,C,100,29,6,91,63
0,D,100,42,3,100,68
0,A,77,50,6,100,61
0,B,95,0,36,100,58
0,C,100,35,8,92,65
0,D,100,48,3,100,69
0,A,78,56,0,100,63
0,B,96,6,33,100,60
0,C,100,6,5,93,56
0,D,100,19,0,100,60
0,A,79,62,0,100,65
0,B,97,0,28,100,58
0,C,100,12,0,94,57
0,D,100,0,0,100,55
0,A,80,68,2,100,67
0,B,98,6,34,100,61
0,C,100,18,0,95,59
0,D,85,0,0,100,49
0,A,81,74,2,100,69
0,B,99,12,37,100,63
0,C,100,24,8,85,61
0,D,86,6,4,100,51
0,A,82,45,6,100,62
0,B,100,18,35,100,65
0,C,100,0,4,86,53
0,D,87,0,5,100,50
0,A,83,16,4,100,53
0,B,100,24,28,100,66
0,C,100,6,0,87,54
0,D,88,6,5,100,52
0,A,84,22,3,100,55
0,B,100,30,31,100,68
0,C,100,12,3,88,57
0,D,89,0,5,100,51
0,A,85,28,5,100,58
0,B,100,36,35,100,71
0,C,85,18,10,89,54
0,D,90,6,6,100,53
0,A,86,34,0,100,59
0,B,100,42,35,100,72
0,C,86,24,16,90,57
0,D,91,12,0,100,55
0,A,87,40,2,100,62
0,B,100,48,41,100,75
0,C,87,30,14,80,57
0,D,92,18,3,100,57
0,A,88,46,7,100,65
0,B,100,54,45,100,77
0,C,88,36,5,81,58
0,D,93,24,6,100,60
0,A,89,52,4,100,66
0,B,100,60,40,100,79
0,C,89,42,9,82,61
0,D,94,30,6,100,62
0,A,90,23,7,100,58
0,B,100,66,46,100,81
0,C,90,13,5,83,53
0,D,95,1,3,100,53
0,A,91,29,3,100,60
0,B,100,72,53,100,84
0,C,91,0,9,84,50
0,D,96,7,0,100,55
0,A,92,0,11,100,53
0,B,100,43,56,100,76
0,C,92,6,4,85,51
0,D,97,0,0,100,53
0,A,93,6,9,100,55
0,B,100,49,49,100,77
0,C,93,12,0,86,53
0,D,98,6,7,100,57
0,A,94,0,2,100,52
0,B,100,55,48,100,78
0,C,94,18,3,87,56
0,D,99,12,4,100,58
0,A,95,6,8,100,56
0,B,100,61,43,100,79
0,C,95,24,4,88,59
0,D,100,0,3,100,55
0,A,96,12,8,100,58
0,B,100,67,43,100,81
0,C,96,30,4,89,61
0,D,100,6,2,100,57
0,A,97,0,11,100,55
0,B,100,73,37,100,82
0,C,97,36,7,90,64
0,D,100,12,0,100,58
0,A,98,0,14,100,56
0,B,100,44,38,100,73
0,C,98,42,14,91,67
0,D,100,0,8,100,56
0,A,99,0,20,100,57
0,B,100,50,32,100,74
0,C,99,13,13,92,59
0,D,100,6,9,100,58
0,A,100,6,28,100,61
0,B,100,21,35,100,66
0,C,100,19,14,93,61
0,D,100,12,16,100,61
0,A,100,0,26,100,58
0,B,100,27,43,100,69
0,C,100,25,12,94,63
0,D,100,18,23,100,63
0,A,100,6,31,100,61
0,B,100,33,39,100,70
0,C,100,31,11,95,65
0,D,100,24,24,100,65
0,A,100,0,30,100,59
0,B,100,39,34,90,70
0,C,100,37,10,96,67
0,D,100,0,23,100,58
0,A,100,6,27,100,60
0,B,100,45,33,91,72
0,C,100,8,13,97,58
0,D,100,6,27,100,60
0,A,100,0,36,100,60
0,B,100,51,34,92,74
0,C,100,14,13,98,60
0,D,100,12,25,100,62
0,A,100,6,36,100,62
0,B,100,57,38,93,76
0,C,100,20,6,99,61
0,D,100,18,18,100,63
0,A,100,12,34,100,63
0,B,100,63,35,94,78
0,C,100,26,6,100,63
0,D,100,24,15,100,64
0,A,100,18,30,100,64
0,B,100,69,32,95,79
0,C,100,32,3,100,65
0,D,100,30,16,100,66
0,A,100,0,32,90,58
0,B,100,75,28,96,81
0,C,100,3,2,100,56
0,D,100,36,12,100,67
0,A,100,6,25,91,59
0,B,100,81,21,97,82
0,C,100,9,2,100,58
0,D,100,7,8,100,58
0,A,100,12,21,92,60
0,B,100,52,24,87,72
0,C,100,15,5,100,60
0,D,100,0,3,100,55
0,A,100,18,22,93,62
0,B,100,58,25,88,74
0,C,100,21,3,100,61
0,D,100,0,7,100,56
0,A,100,24,22,94,64
0,B,100,64,27,89,76
0,C,100,27,1,100,63
0,D,100,6,5,100,57
0,A,100,30,15,95,65
0,B,100,70,18,90,77
0,C,100,0,0,100,55
0,D,100,12,6,100,59
0,A,100,36,12,85,65
0,B,85,76,13,91,72
0,C,100,6,2,100,57
0,D,100,0,13,100,56
0,A,85,42,13,86,61
0,B,86,82,12,92,74
0,C,100,12,5,100,59
0,D,100,6,7,100,57
0,A,86,48,11,87,63
0,B,87,88,17,93,77
0,C,100,18,0,100,60
0,D,100,12,13,100,60
0,A,87,54,12,88,66
0,B,88,94,23,94,80
0,C,100,0,5,100,55
0,D,100,18,17,100,62
0,A,88,60,14,89,68
0,B,89,100,21,95,83
0,C,100,6,1,90,55
0,D,100,24,13,100,64
0,A,89,66,6,79,68
0,B,90,100,21,96,83
0,C,100,12,1,91,57
0,D,100,30,11,100,65
0,A,90,37,1,80,59
0,B,91,71,28,97,76
0,C,100,18,10,92,60
0,D,100,36,12,100,67
0,A,91,8,3,81,51
0,B,92,77,27,98,78
0,C,100,0,12,93,55
0,D,100,42,20,100,70
0,A,92,14,0,82,53
0,B,93,48,29,99,70
0,C,100,0,5,94,54
0,D,100,48,23,100,72
0,A,93,20,1,83,55
0,B,94,54,34,100,73
0,C,100,6,9,95,57
0,D,100,54,24,100,74
0,A,94,26,1,84,58
0,B,79,25,34,100,59
0,C,100,12,15,96,60
0,D,100,60,22,100,76
0,A,95,32,7,85,61
0,B,80,31,36,100,61
0,C,100,18,16,97,62
0,D,100,66,15,100,77
0,A,96,38,7,86,63
0,B,81,37,41,100,64
0,C,100,0,19,98,57
0,D,100,72,12,100,78
0,A,97,44,6,87,65
0,B,82,43,45,100,67
0,C,100,6,20,99,59
0,D,100,78,6,100,79
0,A,98,15,3,88,57
0,B,83,49,42,100,69
0,C,100,12,14,100,60
0,D,100,84,0,90,78
0,A,99,21,3,89,59
0,B,84,55,40,100,71
0,C,100,18,9,100,61
0,D,100,90,1,80,79
0,A,100,0,5,79,52
0,B,85,61,44,100,73
0,C,100,24,12,100,64
0,D,100,96,0,81,80
0,A,100,0,10,80,53
0,B,86,67,42,100,75
0,C,100,30,18,100,66
0,D,100,67,4,82,73
0,A,100,6,14,81,56
0,B,87,73,39,100,77
0,C,100,36,21,100,68
0,D,100,73,0,83,74
0,A,100,0,11,82,53
0,B,88,79,43,100,80
0,C,100,7,29,100,61
0,D,100,44,1,84,65
0,A,100,6,8,83,55
0,B,89,85,43,100,82
0,C,100,13,32,100,63
0,D,100,50,0,85,67
0,A,100,12,7,84,57
0,B,90,56,42,100,74
0,C,100,19,29,100,65
0,D,100,21,0,86,59
0,A,100,18,10,85,59
0,B,91,62,47,100,77
0,C,85,0,32,100,53
0,D,100,0,4,87,53
0,A,100,24,6,86,61
0,B,92,68,47,100,79
0,C,86,0,30,100,53
0,D,100,6,5,88,55
0,A,100,30,6,87,62
0,B,93,74,44,100,81
0,C,87,6,28,100,55
0,D,100,12,2,89,57
0,A,100,36,9,88,65
0,B,94,80,48,100,83
0,C,88,12,27,100,57
0,D,100,18,0,90,58
0,A,100,42,13,89,67
0,B,95,86,56,100,87
0,C,73,0,31,100,48
0,D,100,0,3,91,54
0,A,100,13,10,79,57
0,B,96,92,50,100,88
0,C,74,6,34,100,51
0,D,100,0,0,92,53
0,A,100,19,2,80,58
0,B,97,63,48,100,79
0,C,75,12,30,100,53
0,D,100,6,4,93,56
0,A,100,25,6,81,60
0,B,98,69,41,100,81
0,C,60,18,29,100,48
0,D,100,12,3,94,58
0,A,100,31,0,82,61
0,B,99,40,47,100,73
0,C,61,0,33,100,44
0,D,100,18,3,95,60
0,A,100,2,0,83,53
0,B,100,46,47,100,75
0,C,62,0,37,100,45
0,D,100,0,11,96,56
0,A,100,8,4,84,55
0,B,100,52,48,100,77
0,C,63,6,43,100,48
0,D,100,6,8,97,57
0,A,100,14,9,85,58
0,B,100,58,43,100,78
0,C,64,12,44,100,50
0,D,100,12,11,98,59
0,A,100,20,8,86,60
0,B,100,29,46,100,70
0,C,65,18,44,100,53
0,D,100,0,13,99,56
0,A,100,0,8,87,54
0,B,100,35,44,100,72
0,C,66,0,43,100,47
0,D,100,6,10,100,58
0,A,100,0,0,88,53
0,B,100,6,47,100,63
0,C,67,0,42,100,48
0,D,100,12,8,100,59
0,A,100,6,5,89,55
0,B,100,12,55,100,66
0,C,68,0,42,100,48
0,D,100,18,12,100,62
0,A,100,12,5,90,57
0,B,100,0,56,100,63
0,C,69,6,42,100,50
0,D,100,0,12,100,56
0,A,100,18,9,91,60
0,B,100,6,50,100,64
0,C,70,12,43,100,53
0,D,100,6,11,100,58
0,A,100,24,1,92,61
0,B,100,12,48,100,65
0,C,71,18,46,100,55
0,D,100,0,7,100,56
0,A,100,30,3,82,61
0,B,100,0,55,100,63
0,C,72,24,40,100,57
0,D,100,6,5,100,57
0,A,100,1,7,83,53
0,B,100,6,53,100,64
0,C,73,0,31,100,48
0,D,100,12,6,100,59
0,A,100,7,6,84,55
0,B,100,0,61,100,64
0,C,74,6,34,100,51
0,D,100,0,0,100,55
0,A,100,13,2,85,56
0,B,100,6,65,100,66
0,C,75,12,37,100,54
0,D,100,6,7,100,57
0,A,100,0,4,86,53
0,B,100,12,61,100,67
0,C,76,18,38,100,56
0,D,100,12,5,100,59
0,A,100,6,8,87,56
0,B,100,18,61,100,69
0,C,61,24,34,100,51
0,D,100,18,7,100,61
0,A,100,12,6,88,57
0,B,100,0,56,100,63
0,C,62,30,33,90,52
0,D,100,24,10,100,63
0,A,100,0,5,89,54
0,B,100,6,55,100,65
0,C,63,36,38,91,55
0,D,100,0,16,90,55
0,A,100,0,5,90,54
0,B,100,12,48,100,65
0,C,64,42,39,92,57
0,D,100,0,15,91,55
0,A,100,6,3,91,55
0,B,100,18,45,100,67
0,C,65,48,37,93,59
0,D,100,6,9,92,56
0,A,100,12,2,92,57
0,B,100,24,43,100,68
0,C,66,54,32,94,61
0,D,100,0,13,93,55
0,A,100,18,0,93,59
0,B,100,30,48,100,71
0,C,67,25,28,84,51
0,D,100,6,16,94,58
0,A,100,24,4,94,61
0,B,100,36,52,100,73
0,C,68,31,30,85,53
0,D,100,12,22,95,61
0,A,100,30,0,95,63
0,B,100,42,56,100,76
0,C,69,2,30,86,45
0,D,100,18,16,96,62
0,A,100,36,2,96,65
0,B,100,48,59,100,78
0,C,70,8,31,87,48
0,D,100,24,14,97,63
0,A,100,42,0,86,65
0,B,100,19,59,100,69
0,C,71,14,25,88,49
0,D,100,30,12,98,65
0,A,100,13,7,87,58
0,B,100,25,58,100,71
0,C,72,20,30,89,52
0,D,100,36,7,99,66
0,A,100,19,3,88,59
0,B,100,0,58,100,63
0,C,73,26,34,90,55
0,D,100,42,7,100,68
0,A,100,25,9,89,62
0,B,100,6,53,100,64
0,C,74,32,24,91,56
0,D,100,48,6,100,70
0,A,100,31,10,90,64
0,B,100,12,56,100,67
0,C,75,3,17,92,47
0,D,100,54,1,100,71
0,A,100,2,18,91,56
0,B,100,0,55,100,63
0,C,76,0,16,93,46
0,D,100,25,0,100,62
0,A,100,0,20,92,56
0,B,100,0,52,100,62
0,C,77,0,12,94,46
0,D,100,31,0,100,64
0,A,100,6,14,93,57
0,B,100,6,47,100,63
0,C,78,0,14,95,47
0,D,100,37,4,100,66
0,A,100,12,14,94,59
0,B,100,0,46,100,61
0,C,79,6,14,96,49
0,D,100,43,0,100,67
0,A,100,18,7,95,60
0,B,100,0,38,100,60
0,C,80,0,19,97,49
0,D,100,49,0,100,69
0,A,100,24,9,96,62
0,B,100,6,44,100,63
0,C,81,6,25,98,52
0,D,100,20,7,100,62
0,A,100,30,7,97,64
0,B,100,12,38,100,64
0,C,82,0,29,88,50
0,D,100,26,13,100,64
0,A,100,36,14,98,67
0,B,100,0,33,100,59
0,C,83,6,29,89,52
0,D,100,32,15,100,66
0,A,100,42,12,99,69
0,B,100,6,41,100,62
0,C,84,0,26,90,51
0,D,100,38,20,90,67
0,A,100,13,16,100,61
0,B,100,12,38,100,64
0,C,85,6,23,91,52
0,D,100,44,18,91,69
0,A,100,19,17,100,63
0,B,100,18,36,90,64
0,C,86,12,24,92,55
0,D,100,50,13,92,70
0,A,100,25,11,100,64
0,B,100,0,33,91,58
0,C,87,18,22,93,57
0,D,100,56,7,93,71
0,A,100,0,6,100,55
0,B,100,0,37,92,59
0,C,88,24,16,94,58
0,D,100,62,5,83,71
0,A,100,6,2,100,57
0,B,100,6,39,93,61
0,C,89,30,18,95,61
0,D,100,68,2,84,73
0,A,100,12,0,100,58
0,B,100,12,36,94,63
0,C,90,36,12,96,63
0,D,100,74,0,85,74
0,A,100,18,3,100,60
0,B,100,0,40,95,60
0,C,91,7,9,97,54
0,D,100,80,0,86,76
0,A,100,24,10,100,63
0,B,100,6,43,96,62
0,C,92,0,9,98,52
0,D,100,51,9,87,69
0,A,100,30,12,90,64
0,B,100,12,43,97,64
0,C,93,0,9,99,53
0,D,100,57,4,88,70
0,A,100,36,13,91,66
0,B,100,0,39,98,60
0,C,94,6,0,100,54
0,D,100,28,8,89,62
0,A,100,7,10,92,57
0,B,100,6,39,99,62
0,C,95,12,0,100,56
0,D,100,34,2,90,64
0,A,100,13,16,93,60
0,B,100,12,39,100,64
0,C,96,0,2,100,53
0,D,100,40,8,91,66
0,A,85,19,12,94,55
0,B,100,18,35,100,65
0,C,97,6,0,100,55
0,D,100,11,7,92,58
0,A,86,25,18,95,58
0,B,100,24,32,100,67
0,C,98,0,0,100,54
0,D,100,0,10,93,55
0,A,87,31,10,96,60
0,B,100,0,40,100,61
0,C,99,6,0,100,56
0,D,100,6,17,94,58
